label,binidx,vv_pol,vv_pol_nm
CdTe,6,8.60836915631198,8.604403095407033
CdTe,7,15.484094021606502,15.48408819202232
CdTe,8,12.89977386237626,12.899773861955282
CdTe,9,12.27117468787701,12.271174687877009
CdTe,10,3.952816542977712,3.952816542977712
CdTe,11,1.7487703125744118,1.7487703125744118
CdTe,12,1.3835111345624052,1.3835111345624052
CdTe,13,0.9556092728835479,0.9556092728835479
CdTe,14,0.84280540741487,0.84280540741487
CdTe,15,0.7044373439937494,0.7044373439937494
CdTe,16,0.6127040873724057,0.6127040873724057
CdTe,17,0.645164239432549,0.645164239432549
CdTe,18,0.6162790196403582,0.6162790196403582
CdTe,19,0.5942645465521773,0.5942645465521773
CdTe,20,0.6535154424677951,0.6535154424677951
CdTe,21,1.2810855057665984,1.2810855057665984
CdTe,22,0.22632660215256692,0.22632660215256692
CdTe,23,0.16597899120180276,0.16597899120180276
CdTe,24,0.18472360068716775,0.18472360068716775
CdTe,25,0.2245521193871009,0.2245521193871009
CdTe,26,0.45419195657284595,0.45419195657284595
CdTe,30,0.015334813063670388,0.015334813063670388
CdTe,31,0.019245256818434323,0.019245256818434323
CdTe,35,0.0026413673604444537,0.0026413673604444537
CdTe,36,0.0022228401258377888,0.0022228401258377888
CdTe,37,0.0030874616006338978,0.0030874616006338978
CdTe,39,0.023719774969117403,0.023719774969117403
CdTe,40,0.001776386408743154,0.001776386408743154
CdTe,41,0.007463308053962409,0.007463308053962409
CdTe,42,4.6551109849647487e-07,4.6551109849647487e-07
CdTe,43,0.0014765324213086577,0.0014765324213086577
CdTe,44,0.0024208720667448958,0.0024208720667448958
CdTe,45,0.003972620202756702,0.003972620202756702
CdTe,47,0.008553351414571798,0.008553351414571798
CdTe,48,3.799541996920694e-09,3.799541996920694e-09
CdTe,49,0.0968339266121767,0.0968339266121767
Cu,1,0.6843184614099939,1.5982693612905034e-06
Cu,2,2.5036165257151293,0.0034463015464771636
Cu,3,2.6732090676159506,0.19057454587148995
Cu,4,1.2532431015515342,0.6946512588504905
Cu,5,1.1327127230856662,1.0624457206635005
Cu,6,1.1278789345387816,1.1268684774199067
Cu,7,0.8807100402418868,0.8807096652950538
Cu,8,0.617552025527356,0.6175520255067809
Cu,9,0.5591964088221966,0.5591964088221963
Cu,10,0.5588417238815655,0.5588417238815655
Cu,11,0.34959525929847335,0.34959525929847335
Cu,12,0.27226433037598313,0.27226433037598313
Cu,13,0.3539422327224665,0.3539422327224665
Cu,14,0.2530187119394646,0.2530187119394646
Cu,15,0.1275379646478373,0.1275379646478373
Cu,16,0.24839154572019762,0.24839154572019762
Cu,17,0.17238312776474463,0.17238312776474463
Cu,18,0.09877576241860445,0.09877576241860445
Cu,19,0.16236889556819722,0.16236889556819722
Cu,20,0.1824503936818722,0.1824503936818722
Cu,21,0.15407441907932592,0.15407441907932592
Cu,22,0.0727160261941468,0.0727160261941468
Cu,23,0.1503151464205887,0.1503151464205887
Cu,24,0.1543715017043507,0.1543715017043507
Cu,25,0.12918787407648724,0.12918787407648724
Cu,26,0.2677491320293084,0.2677491320293084
Cu,27,0.3220015599463721,0.3220015599463721
Cu,36,0.007693623513541495,0.007693623513541495
Cu,39,8.20753898555616e-06,8.20753898555616e-06
Cu,47,0.0003678810733060919,0.0003678810733060919
Cu,48,0.0044148180866942005,0.0044148180866942005
Cu,49,0.01487226331791364,0.01487226331791364
Fe,1,1.4304123841354013,2.1868587686948234e-06
Fe,2,3.4069092591181063,0.0042686009067101
Fe,3,2.3938042034319897,0.1453086427287353
Fe,4,1.430253393418143,0.7146106188431005
Fe,5,0.8355951814742744,0.7904246269585182
Fe,6,0.8688074930577734,0.8681645399583804
Fe,7,0.7317690296730347,0.7317689214526084
Fe,8,0.4306169834747976,0.4306169834689695
Fe,9,0.5018277138446186,0.5018277138446183
Fe,10,0.4793985264294637,0.4793985264294637
Fe,11,0.2318318807205313,0.2318318807205313
Fe,12,0.31192368892802513,0.31192368892802513
Fe,13,0.36119705411581227,0.36119705411581227
Fe,14,0.16327565838018793,0.16327565838018793
Fe,15,0.2817772772011318,0.2817772772011318
Fe,16,0.13474867426699644,0.13474867426699644
Fe,17,0.23216696614635526,0.23216696614635526
Fe,18,0.1787941372057505,0.1787941372057505
Fe,19,0.17591264912840618,0.17591264912840618
Fe,20,0.14554705985739075,0.14554705985739075
Fe,21,0.18327390212760314,0.18327390212760314
Fe,22,0.22550722266326437,0.22550722266326437
Fe,23,0.31663374566516783,0.31663374566516783
Fe,24,0.5057825564381487,0.5057825564381487
Fe,25,0.000613043722818623,0.000613043722818623
Fe,31,0.0019831824503958578,0.0019831824503958578
Fe,32,0.009677602476449552,0.009677602476449552
Fe,38,1.5010348394797222e-05,1.5010348394797222e-05
Fe,42,2.2386684381843096e-05,2.2386684381843096e-05
Fe,43,0.006875355595039122,0.006875355595039122
Fe,49,0.02177477049408509,0.02177477049408509
GaAs,1,0.24358687562068676,3.5794638451753307e-07
GaAs,2,0.7956276253943042,0.0012593269562903781
GaAs,3,1.5720918493770397,0.11925993398292611
GaAs,4,1.3170650042206238,0.6957627530848971
GaAs,5,3.7649390152655116,3.601775010666577
GaAs,6,7.273802624043782,7.270440909930851
GaAs,7,13.765320597653517,13.765314724806684
GaAs,8,12.12439665856801,12.124396658107568
GaAs,9,7.190066328104087,7.190066328104086
GaAs,10,2.220574104577132,2.220574104577132
GaAs,11,0.9966669046023846,0.9966669046023846
GaAs,12,0.6061498601903256,0.6061498601903256
GaAs,13,0.45497400632173524,0.45497400632173524
GaAs,14,0.4196374307201095,0.4196374307201095
GaAs,15,0.23792901355824697,0.23792901355824697
GaAs,16,0.2570149444571287,0.2570149444571287
GaAs,17,0.267488631824766,0.267488631824766
GaAs,18,0.1549737562932809,0.1549737562932809
GaAs,19,0.1735744391832931,0.1735744391832931
GaAs,20,0.18483721983244253,0.18483721983244253
GaAs,21,0.09865668652963386,0.09865668652963386
GaAs,22,0.1417026723048791,0.1417026723048791
GaAs,23,0.13136938695982134,0.13136938695982134
GaAs,24,0.13203695548163052,0.13203695548163052
GaAs,25,0.10866161717361021,0.10866161717361021
GaAs,26,0.08170309916863175,0.08170309916863175
GaAs,27,0.1478036692436304,0.1478036692436304
GaAs,28,0.13059944466421977,0.13059944466421977
GaAs,29,0.23682747019050113,0.23682747019050113
GaAs,30,0.3360641683226557,0.3360641683226557
GaAs,31,0.03391302334822337,0.03391302334822337
GaAs,32,0.06694746667533127,0.06694746667533127
GaAs,33,0.06621489908059354,0.06621489908059354
GaAs,34,0.19672997735486492,0.19672997735486492
GaAs,36,0.0055085325584057696,0.0055085325584057696
GaAs,41,0.005005631814459209,0.005005631814459209
GaAs,42,0.00045823376134594836,0.00045823376134594836
GaAs,48,0.0025296633053472797,0.0025296633053472797
GaAs,49,0.025897418369445015,0.025897418369445015
GaN,1,0.21800927140159299,1.1183401838823347e-06
GaN,2,0.3190521093362866,0.0005773141134078678
GaN,3,0.6468023878579958,0.044262315059680965
GaN,4,0.8189139290468845,0.470461394732812
GaN,5,0.985549877538021,0.9478750957136483
GaN,6,2.770795781991478,2.768834595177027
GaN,7,3.57959905033485,3.579597758332085
GaN,8,5.7366097156041,5.736609715482127
GaN,9,3.331473465359225,3.3314734653592244
GaN,10,2.984337914155372,2.984337914155372
GaN,11,2.7626549889415433,2.7626549889415433
GaN,12,1.9196680665644443,1.9196680665644443
GaN,13,0.4434530840805835,0.4434530840805835
GaN,14,0.15823387625665689,0.15823387625665689
GaN,15,0.19000342853293734,0.19000342853293734
GaN,16,0.10682786571391406,0.10682786571391406
GaN,17,0.1800227008136316,0.1800227008136316
GaN,18,0.09313180045560805,0.09313180045560805
GaN,19,0.13637321190624532,0.13637321190624532
GaN,20,0.08526241104041854,0.08526241104041854
GaN,21,0.07072295686338115,0.07072295686338115
GaN,22,0.09930140133396043,0.09930140133396043
GaN,23,0.05586823979633032,0.05586823979633032
GaN,24,0.08366170392450065,0.08366170392450065
GaN,25,0.08744044799559175,0.08744044799559175
GaN,26,0.06694430986213279,0.06694430986213279
GaN,27,0.09303578753700995,0.09303578753700995
GaN,28,0.09520871475421966,0.09520871475421966
GaN,29,0.18372425973462597,0.18372425973462597
GaN,30,0.26531072044972615,0.26531072044972615
GaN,31,0.02699539497924113,0.02699539497924113
GaN,35,4.83231361153728e-06,4.83231361153728e-06
GaN,37,0.0060738598533232446,0.0060738598533232446
GaN,40,7.450287354023353e-06,7.450287354023353e-06
GaN,41,0.0050082855012239655,0.0050082855012239655
GaN,42,0.00045642621895990295,0.00045642621895990295
GaN,46,7.071004352591287e-08,7.071004352591287e-08
GaN,47,0.000103645426550728,0.000103645426550728
GaN,48,0.0024704439191393906,0.0024704439191393906
GaN,49,0.02135024028014223,0.02135024028014223
GaP,1,0.2129866901080684,1.3970155765921596e-07
GaP,2,0.6807594725451113,0.0013869561749042963
GaP,3,1.3549648803385785,0.11137815918790533
GaP,4,1.5575085496998702,0.9052611152195342
GaP,5,3.9280749276197615,3.793006118897821
GaP,6,7.019409030736844,7.016144357991605
GaP,7,13.072559945485436,13.072553414686428
GaP,8,12.360946742428098,12.360946741994102
GaP,9,5.359527373205001,5.359527373204999
GaP,10,1.282088544459179,1.282088544459179
GaP,11,0.467098218709893,0.467098218709893
GaP,12,0.4473280310305091,0.4473280310305091
GaP,13,0.2724817327376968,0.2724817327376968
GaP,14,0.32044597044983486,0.32044597044983486
GaP,15,0.1601102301518658,0.1601102301518658
GaP,16,0.13777791941489798,0.13777791941489798
GaP,17,0.1854994644863976,0.1854994644863976
GaP,18,0.15150494702497252,0.15150494702497252
GaP,19,0.13530837041745583,0.13530837041745583
GaP,20,0.09921392767904336,0.09921392767904336
GaP,21,0.059048255843241616,0.059048255843241616
GaP,22,0.11423767124395208,0.11423767124395208
GaP,23,0.0926893870391848,0.0926893870391848
GaP,24,0.10230681994042894,0.10230681994042894
GaP,25,0.061961751056276146,0.061961751056276146
GaP,26,0.05540620148205788,0.05540620148205788
GaP,27,0.10510110073537718,0.10510110073537718
GaP,28,0.1190229618786976,0.1190229618786976
GaP,29,0.19306380896122727,0.19306380896122727
GaP,30,0.2924693351826965,0.2924693351826965
GaP,31,0.009854417647688012,0.009854417647688012
GaP,32,0.01643755595364333,0.01643755595364333
GaP,33,0.01102312588332309,0.01102312588332309
GaP,34,0.015106951800939947,0.015106951800939947
GaP,35,0.000775442048115112,0.000775442048115112
GaP,36,0.02419333005347818,0.02419333005347818
GaP,37,0.014424984234818168,0.014424984234818168
GaP,38,0.00468371644380091,0.00468371644380091
GaP,39,0.022879625215647844,0.022879625215647844
GaP,40,0.025634429568743722,0.025634429568743722
GaP,41,0.055481022877359856,0.055481022877359856
GaP,42,0.0024008657579886496,0.0024008657579886496
GaP,45,0.0020755820918390002,0.0020755820918390002
GaP,47,1.747630791517689e-32,1.747630791517689e-32
GaP,49,0.0162778331122532,0.0162778331122532
GaSb,1,0.36122953267000757,7.474454450293619e-07
GaSb,2,1.0697488347479633,0.002116586976792868
GaSb,3,2.1316362053957123,0.1611709046304965
GaSb,4,2.1633169148438967,1.2884959713943134
GaSb,5,5.568694335477627,5.346066311530976
GaSb,6,12.172747081672782,12.167737200280921
GaSb,7,17.96200944532253,17.962001910926446
GaSb,8,12.398082585434206,12.398082584994938
GaSb,9,6.020698769662218,6.020698769662218
GaSb,10,2.2719350454489033,2.2719350454489033
GaSb,11,1.284512732863984,1.284512732863984
GaSb,12,0.8446573964518074,0.8446573964518074
GaSb,13,0.7945783156215236,0.7945783156215236
GaSb,14,0.5285114465727687,0.5285114465727687
GaSb,15,0.44672778287519715,0.44672778287519715
GaSb,16,0.42669321053423004,0.42669321053423004
GaSb,17,0.326943884033668,0.326943884033668
GaSb,18,0.3296571956923945,0.3296571956923945
GaSb,19,0.3156319433641692,0.3156319433641692
GaSb,20,0.2516798551776598,0.2516798551776598
GaSb,21,0.23265672494354514,0.23265672494354514
GaSb,22,0.2783010691386376,0.2783010691386376
GaSb,23,0.32745571221757036,0.32745571221757036
GaSb,24,0.36407520634483004,0.36407520634483004
GaSb,25,0.567546729726562,0.567546729726562
GaSb,26,0.05302964422548523,0.05302964422548523
GaSb,27,0.09413330829212628,0.09413330829212628
GaSb,28,0.097119058132271,0.097119058132271
GaSb,29,0.2036591404366615,0.2036591404366615
GaSb,30,0.2839138814757542,0.2839138814757542
GaSb,31,0.007056441585253565,0.007056441585253565
GaSb,38,0.014196650293310551,0.014196650293310551
GaSb,39,1.2979400686542457e-06,1.2979400686542457e-06
GaSb,40,0.002335836488139879,0.002335836488139879
GaSb,41,0.007116978452945439,0.007116978452945439
GaSb,44,0.002695501198346238,0.002695501198346238
GaSb,47,0.007914986815629431,0.007914986815629431
GaSb,48,0.0030322456532631626,0.0030322456532631626
GaSb,49,0.0548712593855029,0.0548712593855029
Ge,1,0.24692330747546776,1.1723539659480161e-07
Ge,2,0.8185541222479829,0.0012794252477599654
Ge,3,1.7702735456901226,0.11539560016034918
Ge,4,1.723092709706365,0.9986015029118436
Ge,5,3.6131297868864487,3.4430737939121463
Ge,6,8.230823400204615,8.226812692785991
Ge,7,17.40240846813103,17.402404269304157
Ge,8,11.589111913590708,11.5891119131567
Ge,9,4.830759414924492,4.83075941492449
Ge,10,1.4282639765245055,1.4282639765245055
Ge,11,0.8548566163801693,0.8548566163801693
Ge,12,0.6375632477024704,0.6375632477024704
Ge,13,0.48394515809424393,0.48394515809424393
Ge,14,0.4038282373345113,0.4038282373345113
Ge,15,0.27941228971553767,0.27941228971553767
Ge,16,0.2346291010388403,0.2346291010388403
Ge,17,0.17942818900456237,0.17942818900456237
Ge,18,0.2357412087254046,0.2357412087254046
Ge,19,0.1672446201298028,0.1672446201298028
Ge,20,0.11552128126888789,0.11552128126888789
Ge,21,0.18965840266086856,0.18965840266086856
Ge,22,0.07206804678952303,0.07206804678952303
Ge,23,0.16384945454558963,0.16384945454558963
Ge,24,0.05286080334194596,0.05286080334194596
Ge,25,0.1382707294233756,0.1382707294233756
Ge,26,0.1805225092672761,0.1805225092672761
Ge,27,0.023556821516843032,0.023556821516843032
Ge,28,0.15555241276555903,0.15555241276555903
Ge,29,0.16157046423742485,0.16157046423742485
Ge,30,0.1595671973079521,0.1595671973079521
Ge,31,0.15924627214375917,0.15924627214375917
Ge,32,0.4769414160532803,0.4769414160532803
Ge,35,0.01251096188297825,0.01251096188297825
Ge,47,0.008445634158366194,0.008445634158366194
Ge,49,0.023060853887600746,0.023060853887600746
HfC,1,0.39106390878490244,3.7752677916663037e-07
HfC,2,2.070387975141065,0.003508870358122383
HfC,3,2.274719830591441,0.21890982363407158
HfC,4,5.124641767319231,3.19839022484759
HfC,5,4.054385097509272,3.863865875617601
HfC,6,3.7486934573847708,3.7464034684232383
HfC,7,4.549955685422486,4.549952934722422
HfC,8,5.1839462526917774,5.1839462525756055
HfC,9,1.132218519969034,1.1322185199690336
HfC,10,0.5448915439883497,0.5448915439883497
HfC,11,0.5101050034055038,0.5101050034055038
HfC,12,0.3690555350322385,0.3690555350322385
HfC,13,0.28798758762719123,0.28798758762719123
HfC,14,0.29397777702662886,0.29397777702662886
HfC,15,0.2989512553851334,0.2989512553851334
HfC,16,0.2697101572807919,0.2697101572807919
HfC,17,0.3446552552951574,0.3446552552951574
HfC,18,0.37331948887108335,0.37331948887108335
HfC,19,1.286408732496251,1.286408732496251
HfC,20,0.8932869877921552,0.8932869877921552
HfC,21,0.12115446241954272,0.12115446241954272
HfC,22,0.10416904998040641,0.10416904998040641
HfC,23,0.021967395340473827,0.021967395340473827
HfC,24,0.07193647740525339,0.07193647740525339
HfC,25,0.05529771044601768,0.05529771044601768
HfC,26,6.419472718460012e-11,6.419472718460012e-11
HfC,27,0.08085600036007733,0.08085600036007733
HfC,28,0.0004663172555017426,0.0004663172555017426
HfC,29,0.04274319934867207,0.04274319934867207
HfC,30,0.011636064296456706,0.011636064296456706
HfC,31,0.03739409833025881,0.03739409833025881
HfC,32,1.7525475877217507e-05,1.7525475877217507e-05
HfC,33,0.045686270084638256,0.045686270084638256
HfC,34,2.042536601079275e-07,2.042536601079275e-07
HfC,35,0.04256144486530798,0.04256144486530798
HfC,36,0.032204883428617805,0.032204883428617805
HfC,37,0.01883014257957718,0.01883014257957718
HfC,38,0.02335659762576284,0.02335659762576284
HfC,39,0.036759854483605026,0.036759854483605026
HfC,40,0.03609011334751404,0.03609011334751404
HfC,41,0.05356767059628172,0.05356767059628172
HfC,42,0.00011146067270034312,0.00011146067270034312
HfC,45,0.0030473220575262293,0.0030473220575262293
HfC,46,8.012316412140424e-05,8.012316412140424e-05
HfC,48,8.536212278558836e-09,8.536212278558836e-09
HfC,49,0.029337300798606407,0.029337300798606407
HfN,1,0.3377238844043583,3.4627675221200395e-07
HfN,2,1.665822860257804,0.001945591375962488
HfN,3,2.015417183440413,0.15087004761448747
HfN,4,4.682419742526938,2.7068392657878486
HfN,5,3.0698395133633314,2.9311162378287023
HfN,6,2.5363218894627075,2.5349579628730976
HfN,7,2.3306565554804966,2.3306549733448065
HfN,8,2.3092373925383582,2.3092373924587535
HfN,9,1.7179638851304417,1.7179638851304417
HfN,10,2.1628806080954996,2.1628806080954996
HfN,11,3.2000728606397493,3.2000728606397493
HfN,12,0.6489747917425452,0.6489747917425452
HfN,13,0.3105409101182878,0.3105409101182878
HfN,14,0.2955955625246289,0.2955955625246289
HfN,15,0.27573537649096347,0.27573537649096347
HfN,16,0.2998237658328511,0.2998237658328511
HfN,17,0.3447254680671734,0.3447254680671734
HfN,18,0.45501212880993314,0.45501212880993314
HfN,19,1.8628033847925802,1.8628033847925802
HfN,20,0.2320251610017061,0.2320251610017061
HfN,21,0.14508288492139698,0.14508288492139698
HfN,22,0.09941810029753605,0.09941810029753605
HfN,23,0.0016679734634821683,0.0016679734634821683
HfN,24,0.071827694458395,0.071827694458395
HfN,25,0.055338382828212546,0.055338382828212546
HfN,26,0.00011795967457619915,0.00011795967457619915
HfN,27,0.07995045705683405,0.07995045705683405
HfN,28,0.000392489648017511,0.000392489648017511
HfN,29,0.043066060896720285,0.043066060896720285
HfN,30,0.011566465520600748,0.011566465520600748
HfN,31,0.03736484795684564,0.03736484795684564
HfN,32,6.303419885622601e-07,6.303419885622601e-07
HfN,33,0.04557796645864653,0.04557796645864653
HfN,34,5.198174033971172e-07,5.198174033971172e-07
HfN,35,0.04250129699436807,0.04250129699436807
HfN,36,0.02580631884306305,0.02580631884306305
HfN,37,0.02489370424401107,0.02489370424401107
HfN,38,0.023343840857611955,0.023343840857611955
HfN,39,0.03678182992062369,0.03678182992062369
HfN,40,0.03606048607623971,0.03606048607623971
HfN,41,0.0534192752447864,0.0534192752447864
HfN,42,1.0969810861847066e-14,1.0969810861847066e-14
HfN,44,5.996220902647501e-32,5.996220902647501e-32
HfN,45,8.726211134287021e-06,8.726211134287021e-06
HfN,47,2.3590156416114377e-08,2.3590156416114377e-08
HfN,48,0.0025639842359611053,0.0025639842359611053
HfN,49,0.024766592227619132,0.024766592227619132
InAs,1,0.34833397555026796,5.273889710759848e-07
InAs,2,0.8493257019893287,0.001095645584953774
InAs,3,2.0294865466273757,0.12957013141516394
InAs,4,1.9138342424999335,1.1509386963232173
InAs,5,4.253697260691647,4.0998100333234975
InAs,6,8.888304756401837,8.883576712234333
InAs,7,17.552690348374963,17.5526837565962
InAs,8,11.98471551864775,11.984715518269306
InAs,9,8.268408382712007,8.268408382712007
InAs,10,2.6441568165509723,2.6441568165509723
InAs,11,1.3168118899670729,1.3168118899670729
InAs,12,0.9451914105693519,0.9451914105693519
InAs,13,0.756827289416996,0.756827289416996
InAs,14,0.6091147958659564,0.6091147958659564
InAs,15,0.5592781608578334,0.5592781608578334
InAs,16,0.433383746641767,0.433383746641767
InAs,17,0.3182570607944908,0.3182570607944908
InAs,18,0.4409496533187193,0.4409496533187193
InAs,19,0.42379219722032635,0.42379219722032635
InAs,20,0.37906121675573773,0.37906121675573773
InAs,21,0.4921707826187624,0.4921707826187624
InAs,22,0.6798749364195522,0.6798749364195522
InAs,23,0.4868658397906496,0.4868658397906496
InAs,24,0.03760058958191346,0.03760058958191346
InAs,25,0.06709688665768998,0.06709688665768998
InAs,26,0.02613581891180558,0.02613581891180558
InAs,27,0.06039068229252764,0.06039068229252764
InAs,28,0.024868015512605996,0.024868015512605996
InAs,29,0.06216898237281611,0.06216898237281611
InAs,30,0.049826468562252556,0.049826468562252556
InAs,31,0.027358736239038475,0.027358736239038475
InAs,32,0.06689763343668573,0.06689763343668573
InAs,33,0.07992007939485903,0.07992007939485903
InAs,34,0.19917305324444176,0.19917305324444176
InAs,36,0.007732433154378159,0.007732433154378159
InAs,37,0.0026289095236933513,0.0026289095236933513
InAs,38,1.8205723979466247e-11,1.8205723979466247e-11
InAs,39,5.735001034687647e-12,5.735001034687647e-12
InAs,40,0.004897381687712456,0.004897381687712456
InAs,42,0.010887781175926158,0.010887781175926158
InAs,43,2.974017226803279e-07,2.974017226803279e-07
InAs,44,0.003467489663333258,0.003467489663333258
InAs,48,0.0025288143247572305,0.0025288143247572305
InAs,49,0.06513462302515294,0.06513462302515294
InP,1,0.33873367179727176,5.677774927754612e-07
InP,2,0.7948178849123007,0.0017100622510077997
InP,3,1.7333924923403825,0.13164484236849827
InP,4,1.659304679744858,0.9917019937309469
InP,5,4.3215264102239805,4.152216096169514
InP,6,9.738140260317909,9.732801943659275
InP,7,16.077306258108965,16.07730122840639
InP,8,12.54104561023621,12.541045609825442
InP,9,5.938295928169274,5.938295928169273
InP,10,1.8026821766629575,1.8026821766629575
InP,11,0.8227153708323087,0.8227153708323087
InP,12,0.8108628730269503,0.8108628730269503
InP,13,0.5637762875038175,0.5637762875038175
InP,14,0.5102944620827516,0.5102944620827516
InP,15,0.4244555907773027,0.4244555907773027
InP,16,0.3346887000264197,0.3346887000264197
InP,17,0.2750296894816323,0.2750296894816323
InP,18,0.3912152761595792,0.3912152761595792
InP,19,0.3837980001219613,0.3837980001219613
InP,20,0.30801319717484776,0.30801319717484776
InP,21,0.4469639255031146,0.4469639255031146
InP,22,0.6463862052870486,0.6463862052870486
InP,23,0.44938725207544084,0.44938725207544084
InP,24,0.012605048096996528,0.012605048096996528
InP,25,0.019500572547423434,0.019500572547423434
InP,26,0.004402282259567917,0.004402282259567917
InP,27,0.010709497007890402,0.010709497007890402
InP,28,0.027713767551491422,0.027713767551491422
InP,29,0.007162013775545503,0.007162013775545503
InP,30,0.008580068577781319,0.008580068577781319
InP,31,0.0002505037784529159,0.0002505037784529159
InP,32,0.015473000102208185,0.015473000102208185
InP,33,0.02708279005795821,0.02708279005795821
InP,34,0.01699811459945091,0.01699811459945091
InP,35,1.577077865162519e-19,1.577077865162519e-19
InP,36,0.026872981239310263,0.026872981239310263
InP,37,0.01814672395765071,0.01814672395765071
InP,38,0.003517715633732841,0.003517715633732841
InP,39,0.022908832252151845,0.022908832252151845
InP,40,0.030512837463891263,0.030512837463891263
InP,41,0.05192644275931415,0.05192644275931415
InP,42,0.011379751363551805,0.011379751363551805
InP,43,6.925869942325968e-11,6.925869942325968e-11
InP,44,0.003467474972348858,0.003467474972348858
InP,45,0.0020757321229718335,0.0020757321229718335
InP,49,0.05550493320087348,0.05550493320087348
InSb,1,0.4002608996210242,8.756884264311592e-07
InSb,2,1.2068675245210232,0.0019305036302550431
InSb,3,2.2730164631310705,0.1391107832477254
InSb,4,2.6831125718569595,1.4934011302853833
InSb,5,5.739075289778317,5.496062885773985
InSb,6,13.868012822621232,13.860986313621254
InSb,7,21.496058364859483,21.496047742576042
InSb,8,13.366025966939553,13.366025966455833
InSb,9,7.024633395006845,7.024633395006844
InSb,10,2.673180188006399,2.673180188006399
InSb,11,1.5834101826699194,1.5834101826699194
InSb,12,1.3135309184115915,1.3135309184115915
InSb,13,1.1177126281942407,1.1177126281942407
InSb,14,0.6851832916173074,0.6851832916173074
InSb,15,0.7162212239636434,0.7162212239636434
InSb,16,0.640035847976403,0.640035847976403
InSb,17,0.49538541871188646,0.49538541871188646
InSb,18,0.5341683399216548,0.5341683399216548
InSb,19,0.5456676134971645,0.5456676134971645
InSb,20,0.43842284111369767,0.43842284111369767
InSb,21,0.6265997660290503,0.6265997660290503
InSb,22,0.8479998141964309,0.8479998141964309
InSb,23,0.6481575921473088,0.6481575921473088
InSb,24,0.2642391010634926,0.2642391010634926
InSb,25,0.5379010226860858,0.5379010226860858
InSb,26,0.0035078400351888557,0.0035078400351888557
InSb,29,0.017309218726640384,0.017309218726640384
InSb,33,0.015023759743521792,0.015023759743521792
InSb,34,0.0014492666653781099,0.0014492666653781099
InSb,36,0.0022240419638136144,0.0022240419638136144
InSb,37,0.0026299004890232777,0.0026299004890232777
InSb,38,0.01419604527245575,0.01419604527245575
InSb,40,0.007233302655117208,0.007233302655117208
InSb,41,0.0016532534549071078,0.0016532534549071078
InSb,42,0.010886202868794135,0.010886202868794135
InSb,43,1.912570957608582e-08,1.912570957608582e-08
InSb,44,0.006163060462043259,0.006163060462043259
InSb,46,1.2937779456454628e-11,1.2937779456454628e-11
InSb,47,0.007914570166530396,0.007914570166530396
InSb,48,0.003032269364433779,0.003032269364433779
InSb,49,0.09410536784595308,0.09410536784595308
Ir,1,0.5272604799289969,8.113384384319858e-07
Ir,2,1.5928890385799104,0.0034233442594008828
Ir,3,2.470347631410706,0.1937431860715536
Ir,4,2.5418887030613497,1.243306725881493
Ir,5,1.7370521929258702,1.631626317482826
Ir,6,1.4878987045366077,1.4867777778163842
Ir,7,1.1487739780793458,1.1487735274994504
Ir,8,1.0340248915198285,1.0340248914906245
Ir,9,0.7762164830901485,0.7762164830901483
Ir,10,0.8677278639315877,0.8677278639315877
Ir,11,0.45363477479723496,0.45363477479723496
Ir,12,0.6864596381703167,0.6864596381703167
Ir,13,0.5336615810014872,0.5336615810014872
Ir,14,0.4519954537262879,0.4519954537262879
Ir,15,0.38131475529051223,0.38131475529051223
Ir,16,0.4273736587448037,0.4273736587448037
Ir,17,0.4269754141520181,0.4269754141520181
Ir,18,0.4873840341648319,0.4873840341648319
Ir,19,1.4133994631667837,1.4133994631667837
Ir,20,0.14853685729420113,0.14853685729420113
Ir,21,0.06750675562398072,0.06750675562398072
Ir,22,0.05702388686534684,0.05702388686534684
Ir,23,0.01639647562033445,0.01639647562033445
Ir,24,0.04871088314548133,0.04871088314548133
Ir,25,0.00975655129371358,0.00975655129371358
Ir,26,0.04096334864887427,0.04096334864887427
Ir,27,0.004119029332033606,0.004119029332033606
Ir,28,0.0382246953553668,0.0382246953553668
Ir,29,0.007566208697843615,0.007566208697843615
Ir,30,0.030340908415262637,0.030340908415262637
Ir,31,0.0025558011420515527,0.0025558011420515527
Ir,33,0.036521955775812825,0.036521955775812825
Ir,36,0.036677593178689655,0.036677593178689655
Ir,37,7.230116987441102e-07,7.230116987441102e-07
Ir,38,0.004585765310609647,0.004585765310609647
Ir,39,0.025959768309903007,0.025959768309903007
Ir,40,2.9055305068513273e-06,2.9055305068513273e-06
Ir,41,0.022725035913743297,0.022725035913743297
Ir,42,0.005860823226665986,0.005860823226665986
Ir,43,0.016166737060830418,0.016166737060830418
Ir,44,0.011013806302043627,0.011013806302043627
Ir,45,0.026231822975106796,0.026231822975106796
Ir,46,0.025665272264427805,0.025665272264427805
Ir,47,0.02537543938205124,0.02537543938205124
Ir,48,0.0028511362326882916,0.0028511362326882916
Ir,49,0.011632708204527727,0.011632708204527727
K,1,55.39916445906468,2.0216334162931207e-05
K,2,11.770653798308622,0.01449906855497685
K,3,4.76695519344463,0.5020996765834771
K,4,2.842059110088689,1.4791633297702638
K,5,3.1988335081602255,2.839495634028604
K,6,2.408157308613047,2.4076305095421984
K,7,0.39938316475791524,0.3993826737114783
K,8,2.029038564473659,2.0290385644065667
